date,year,month,line_name_full,name_station,metric_abb,value
2019-08-01,2019,Agosto,Linha 3 - Vermelha,Marechal Deodoro,mdu,37
2019-08-01,2019,Agosto,Linha 3 - Vermelha,Palmeiras-Barra Funda,mdu,211
2019-08-01,2019,Agosto,Linha 15 - Prata,Vila Prudente,mdu,49
2019-08-01,2019,Agosto,Linha 15 - Prata,Oratório,mdu,6
2019-08-01,2019,Agosto,Linha 15 - Prata,São Lucas,mdu,5
2019-08-01,2019,Agosto,Linha 15 - Prata,Camilo Haddad,mdu,4
2019-08-01,2019,Agosto,Linha 15 - Prata,Vila Tolstói,mdu,5
2019-08-01,2019,Agosto,Linha 15 - Prata,Vila União,mdu,12
2019-08-01,2019,Agosto,Linha 15 - Prata,Jardim Planalto,mdu,8
2019-09-01,2019,Setembro,Linha 1 - Azul,Jabaquara,mdu,90
2019-09-01,2019,Setembro,Linha 1 - Azul,Conceição,mdu,42
2019-09-01,2019,Setembro,Linha 1 - Azul,São Judas,mdu,21
2019-09-01,2019,Setembro,Linha 1 - Azul,Saúde,mdu,37
2019-09-01,2019,Setembro,Linha 1 - Azul,Praça da Árvore,mdu,23
2019-09-01,2019,Setembro,Linha 1 - Azul,Santa Cruz,mdu,116
2019-09-01,2019,Setembro,Linha 1 - Azul,Vila Mariana,mdu,29
2019-09-01,2019,Setembro,Linha 1 - Azul,Ana Rosa,mdu,95
2019-09-01,2019,Setembro,Linha 1 - Azul,Paraíso,mdu,117
2019-09-01,2019,Setembro,Linha 1 - Azul,Vergueiro,mdu,33
2019-09-01,2019,Setembro,Linha 1 - Azul,São Joaquim,mdu,53
2019-09-01,2019,Setembro,Linha 1 - Azul,Liberdade,mdu,29
2019-09-01,2019,Setembro,Linha 1 - Azul,Sé,mdu,240
2019-09-01,2019,Setembro,Linha 1 - Azul,São Bento,mdu,73
2019-09-01,2019,Setembro,Linha 1 - Azul,Luz,mdu,147
2019-09-01,2019,Setembro,Linha 1 - Azul,Tiradentes,mdu,19
2019-09-01,2019,Setembro,Linha 1 - Azul,Armênia,mdu,29
2019-09-01,2019,Setembro,Linha 1 - Azul,Portuguesa-Tietê,mdu,63
2019-09-01,2019,Setembro,Linha 1 - Azul,Carandiru,mdu,16
2019-09-01,2019,Setembro,Linha 1 - Azul,Santana,mdu,66
2019-09-01,2019,Setembro,Linha 1 - Azul,Jardim São Paulo-Ayrton Senna,mdu,16
2019-09-01,2019,Setembro,Linha 1 - Azul,Parada Inglesa,mdu,17
2019-09-01,2019,Setembro,Linha 1 - Azul,Tucuruvi,mdu,73
2019-09-01,2019,Setembro,Linha 2 - Verde,Vila Prudente,mdu,71
2019-09-01,2019,Setembro,Linha 2 - Verde,Tamanduateí,mdu,69
2019-09-01,2019,Setembro,Linha 2 - Verde,Sacomã,mdu,47
2019-09-01,2019,Setembro,Linha 2 - Verde,Alto do Ipiranga,mdu,22
2019-09-01,2019,Setembro,Linha 2 - Verde,Santos-Imigrantes,mdu,17
2019-09-01,2019,Setembro,Linha 2 - Verde,Chácara Klabin,mdu,80
2019-09-01,2019,Setembro,Linha 2 - Verde,Ana Rosa,mdu,81
2019-09-01,2019,Setembro,Linha 2 - Verde,Paraíso,mdu,84
2019-09-01,2019,Setembro,Linha 2 - Verde,Brigadeiro,mdu,65
2019-09-01,2019,Setembro,Linha 2 - Verde,Trianon-Masp,mdu,60
2019-09-01,2019,Setembro,Linha 2 - Verde,Consolação,mdu,140
2019-09-01,2019,Setembro,Linha 2 - Verde,Clínicas,mdu,27
2019-09-01,2019,Setembro,Linha 2 - Verde,Santuário N.S. de Fátima-Sumaré,mdu,15
2019-09-01,2019,Setembro,Linha 2 - Verde,Vila Madalena,mdu,29
2019-09-01,2019,Setembro,Linha 3 - Vermelha,Corinthians-Itaquera,mdu,96
2019-09-01,2019,Setembro,Linha 3 - Vermelha,Artur Alvim,mdu,67
2019-09-01,2019,Setembro,Linha 3 - Vermelha,Patriarca,mdu,26
2019-09-01,2019,Setembro,Linha 3 - Vermelha,Guilhermina-Esperança,mdu,26
2019-09-01,2019,Setembro,Linha 3 - Vermelha,Vila Matilde,mdu,31
2019-09-01,2019,Setembro,Linha 3 - Vermelha,Penha,mdu,37
2019-09-01,2019,Setembro,Linha 3 - Vermelha,Carrão,mdu,63
2019-09-01,2019,Setembro,Linha 3 - Vermelha,Tatuapé,mdu,91
2019-09-01,2019,Setembro,Linha 3 - Vermelha,Belém,mdu,47
2019-09-01,2019,Setembro,Linha 3 - Vermelha,Bresser-Moóca,mdu,46
2019-09-01,2019,Setembro,Linha 3 - Vermelha,Brás,mdu,100
2019-09-01,2019,Setembro,Linha 3 - Vermelha,Pedro II,mdu,24
2019-09-01,2019,Setembro,Linha 3 - Vermelha,Sé,mdu,273
2019-09-01,2019,Setembro,Linha 3 - Vermelha,Anhangabaú,mdu,69
2019-09-01,2019,Setembro,Linha 3 - Vermelha,República,mdu,165
2019-09-01,2019,Setembro,Linha 3 - Vermelha,Santa Cecília,mdu,33
2019-09-01,2019,Setembro,Linha 3 - Vermelha,Marechal Deodoro,mdu,37
2019-09-01,2019,Setembro,Linha 3 - Vermelha,Palmeiras-Barra Funda,mdu,216
2019-09-01,2019,Setembro,Linha 15 - Prata,Vila Prudente,mdu,52
2019-09-01,2019,Setembro,Linha 15 - Prata,Oratório,mdu,7
2019-09-01,2019,Setembro,Linha 15 - Prata,São Lucas,mdu,5
2019-09-01,2019,Setembro,Linha 15 - Prata,Camilo Haddad,mdu,4
2019-09-01,2019,Setembro,Linha 15 - Prata,Vila Tolstói,mdu,5
2019-09-01,2019,Setembro,Linha 15 - Prata,Vila União,mdu,6
2019-09-01,2019,Setembro,Linha 15 - Prata,Jardim Planalto,mdu,12
2019-10-01,2019,Outubro,Linha 1 - Azul,Jabaquara,mdu,91
2019-10-01,2019,Outubro,Linha 1 - Azul,Conceição,mdu,42
2019-10-01,2019,Outubro,Linha 1 - Azul,São Judas,mdu,22
2019-10-01,2019,Outubro,Linha 1 - Azul,Saúde,mdu,38
2019-10-01,2019,Outubro,Linha 1 - Azul,Praça da Árvore,mdu,23
2019-10-01,2019,Outubro,Linha 1 - Azul,Santa Cruz,mdu,116
2019-10-01,2019,Outubro,Linha 1 - Azul,Vila Mariana,mdu,29
2019-10-01,2019,Outubro,Linha 1 - Azul,Ana Rosa,mdu,97
2019-10-01,2019,Outubro,Linha 1 - Azul,Paraíso,mdu,119
2019-10-01,2019,Outubro,Linha 1 - Azul,Vergueiro,mdu,32
2019-10-01,2019,Outubro,Linha 1 - Azul,São Joaquim,mdu,52
2019-10-01,2019,Outubro,Linha 1 - Azul,Liberdade,mdu,29
2019-10-01,2019,Outubro,Linha 1 - Azul,Sé,mdu,240
2019-10-01,2019,Outubro,Linha 1 - Azul,São Bento,mdu,76
2019-10-01,2019,Outubro,Linha 1 - Azul,Luz,mdu,176
2019-10-01,2019,Outubro,Linha 1 - Azul,Tiradentes,mdu,19
2019-10-01,2019,Outubro,Linha 1 - Azul,Armênia,mdu,29
2019-10-01,2019,Outubro,Linha 1 - Azul,Portuguesa-Tietê,mdu,64
2019-10-01,2019,Outubro,Linha 1 - Azul,Carandiru,mdu,16
2019-10-01,2019,Outubro,Linha 1 - Azul,Santana,mdu,66
2019-10-01,2019,Outubro,Linha 1 - Azul,Jardim São Paulo-Ayrton Senna,mdu,16
2019-10-01,2019,Outubro,Linha 1 - Azul,Parada Inglesa,mdu,17
2019-10-01,2019,Outubro,Linha 1 - Azul,Tucuruvi,mdu,73
2019-10-01,2019,Outubro,Linha 2 - Verde,Vila Prudente,mdu,73
2019-10-01,2019,Outubro,Linha 2 - Verde,Tamanduateí,mdu,81
2019-10-01,2019,Outubro,Linha 2 - Verde,Sacomã,mdu,48
2019-10-01,2019,Outubro,Linha 2 - Verde,Alto do Ipiranga,mdu,22
2019-10-01,2019,Outubro,Linha 2 - Verde,Santos-Imigrantes,mdu,17
2019-10-01,2019,Outubro,Linha 2 - Verde,Chácara Klabin,mdu,80
2019-10-01,2019,Outubro,Linha 2 - Verde,Ana Rosa,mdu,83
2019-10-01,2019,Outubro,Linha 2 - Verde,Paraíso,mdu,86
2019-10-01,2019,Outubro,Linha 2 - Verde,Brigadeiro,mdu,66
2019-10-01,2019,Outubro,Linha 2 - Verde,Trianon-Masp,mdu,61
2019-10-01,2019,Outubro,Linha 2 - Verde,Consolação,mdu,138
2019-10-01,2019,Outubro,Linha 2 - Verde,Clínicas,mdu,26
2019-10-01,2019,Outubro,Linha 2 - Verde,Santuário N.S. de Fátima-Sumaré,mdu,15
2019-10-01,2019,Outubro,Linha 2 - Verde,Vila Madalena,mdu,29
2019-10-01,2019,Outubro,Linha 3 - Vermelha,Corinthians-Itaquera,mdu,95
2019-10-01,2019,Outubro,Linha 3 - Vermelha,Artur Alvim,mdu,67
2019-10-01,2019,Outubro,Linha 3 - Vermelha,Patriarca,mdu,25
2019-10-01,2019,Outubro,Linha 3 - Vermelha,Guilhermina-Esperança,mdu,26
2019-10-01,2019,Outubro,Linha 3 - Vermelha,Vila Matilde,mdu,31
2019-10-01,2019,Outubro,Linha 3 - Vermelha,Penha,mdu,37
2019-10-01,2019,Outubro,Linha 3 - Vermelha,Carrão,mdu,62
2019-10-01,2019,Outubro,Linha 3 - Vermelha,Tatuapé,mdu,91
2019-10-01,2019,Outubro,Linha 3 - Vermelha,Belém,mdu,47
2019-10-01,2019,Outubro,Linha 3 - Vermelha,Bresser-Moóca,mdu,45
2019-10-01,2019,Outubro,Linha 3 - Vermelha,Brás,mdu,101
2019-10-01,2019,Outubro,Linha 3 - Vermelha,Pedro II,mdu,24
2019-10-01,2019,Outubro,Linha 3 - Vermelha,Sé,mdu,280
2019-10-01,2019,Outubro,Linha 3 - Vermelha,Anhangabaú,mdu,69
2019-10-01,2019,Outubro,Linha 3 - Vermelha,República,mdu,168
2019-10-01,2019,Outubro,Linha 3 - Vermelha,Santa Cecília,mdu,32
2019-10-01,2019,Outubro,Linha 3 - Vermelha,Marechal Deodoro,mdu,36
2019-10-01,2019,Outubro,Linha 3 - Vermelha,Palmeiras-Barra Funda,mdu,218
2019-10-01,2019,Outubro,Linha 15 - Prata,Vila Prudente,mdu,52
2019-10-01,2019,Outubro,Linha 15 - Prata,Oratório,mdu,7
2019-10-01,2019,Outubro,Linha 15 - Prata,São Lucas,mdu,5
2019-10-01,2019,Outubro,Linha 15 - Prata,Camilo Haddad,mdu,4
2019-10-01,2019,Outubro,Linha 15 - Prata,Vila Tolstói,mdu,5
2019-10-01,2019,Outubro,Linha 15 - Prata,Vila União,mdu,6
2019-10-01,2019,Outubro,Linha 15 - Prata,Jardim Planalto,mdu,14
2019-11-01,2019,Novembro,Linha 1 - Azul,Jabaquara,mdu,92
2019-11-01,2019,Novembro,Linha 1 - Azul,Conceição,mdu,42
2019-11-01,2019,Novembro,Linha 1 - Azul,São Judas,mdu,21
2019-11-01,2019,Novembro,Linha 1 - Azul,Saúde,mdu,38
2019-11-01,2019,Novembro,Linha 1 - Azul,Praça da Árvore,mdu,23
2019-11-01,2019,Novembro,Linha 1 - Azul,Santa Cruz,mdu,119
2019-11-01,2019,Novembro,Linha 1 - Azul,Vila Mariana,mdu,29
2019-11-01,2019,Novembro,Linha 1 - Azul,Ana Rosa,mdu,96
2019-11-01,2019,Novembro,Linha 1 - Azul,Paraíso,mdu,120
2019-11-01,2019,Novembro,Linha 1 - Azul,Vergueiro,mdu,31
2019-11-01,2019,Novembro,Linha 1 - Azul,São Joaquim,mdu,49
2019-11-01,2019,Novembro,Linha 1 - Azul,Liberdade,mdu,29
2019-11-01,2019,Novembro,Linha 1 - Azul,Sé,mdu,242
2019-11-01,2019,Novembro,Linha 1 - Azul,São Bento,mdu,77
2019-11-01,2019,Novembro,Linha 1 - Azul,Luz,mdu,164
2019-11-01,2019,Novembro,Linha 1 - Azul,Tiradentes,mdu,20
2019-11-01,2019,Novembro,Linha 1 - Azul,Armênia,mdu,30
2019-11-01,2019,Novembro,Linha 1 - Azul,Portuguesa-Tietê,mdu,64
2019-11-01,2019,Novembro,Linha 1 - Azul,Carandiru,mdu,16
2019-11-01,2019,Novembro,Linha 1 - Azul,Santana,mdu,68
2019-11-01,2019,Novembro,Linha 1 - Azul,Jardim São Paulo-Ayrton Senna,mdu,16
2019-11-01,2019,Novembro,Linha 1 - Azul,Parada Inglesa,mdu,17
2019-11-01,2019,Novembro,Linha 1 - Azul,Tucuruvi,mdu,75
2019-11-01,2019,Novembro,Linha 2 - Verde,Vila Prudente,mdu,74
2019-11-01,2019,Novembro,Linha 2 - Verde,Tamanduateí,mdu,83
2019-11-01,2019,Novembro,Linha 2 - Verde,Sacomã,mdu,47
2019-11-01,2019,Novembro,Linha 2 - Verde,Alto do Ipiranga,mdu,23
2019-11-01,2019,Novembro,Linha 2 - Verde,Santos-Imigrantes,mdu,17
2019-11-01,2019,Novembro,Linha 2 - Verde,Chácara Klabin,mdu,83
2019-11-01,2019,Novembro,Linha 2 - Verde,Ana Rosa,mdu,83
2019-11-01,2019,Novembro,Linha 2 - Verde,Paraíso,mdu,86
2019-11-01,2019,Novembro,Linha 2 - Verde,Brigadeiro,mdu,65
2019-11-01,2019,Novembro,Linha 2 - Verde,Trianon-Masp,mdu,60
2019-11-01,2019,Novembro,Linha 2 - Verde,Consolação,mdu,137
2019-11-01,2019,Novembro,Linha 2 - Verde,Clínicas,mdu,27
2019-11-01,2019,Novembro,Linha 2 - Verde,Santuário N.S. de Fátima-Sumaré,mdu,16
2019-11-01,2019,Novembro,Linha 2 - Verde,Vila Madalena,mdu,29
2019-11-01,2019,Novembro,Linha 3 - Vermelha,Corinthians-Itaquera,mdu,96
2019-11-01,2019,Novembro,Linha 3 - Vermelha,Artur Alvim,mdu,69
2019-11-01,2019,Novembro,Linha 3 - Vermelha,Patriarca,mdu,26
2019-11-01,2019,Novembro,Linha 3 - Vermelha,Guilhermina-Esperança,mdu,26
2019-11-01,2019,Novembro,Linha 3 - Vermelha,Vila Matilde,mdu,32
2019-11-01,2019,Novembro,Linha 3 - Vermelha,Penha,mdu,37
2019-11-01,2019,Novembro,Linha 3 - Vermelha,Carrão,mdu,61
2019-11-01,2019,Novembro,Linha 3 - Vermelha,Tatuapé,mdu,96
2019-11-01,2019,Novembro,Linha 3 - Vermelha,Belém,mdu,47
2019-11-01,2019,Novembro,Linha 3 - Vermelha,Bresser-Moóca,mdu,45
2019-11-01,2019,Novembro,Linha 3 - Vermelha,Brás,mdu,100
2019-11-01,2019,Novembro,Linha 3 - Vermelha,Pedro II,mdu,24
2019-11-01,2019,Novembro,Linha 3 - Vermelha,Sé,mdu,280
2019-11-01,2019,Novembro,Linha 3 - Vermelha,Anhangabaú,mdu,70
2019-11-01,2019,Novembro,Linha 3 - Vermelha,República,mdu,170
2019-11-01,2019,Novembro,Linha 3 - Vermelha,Santa Cecília,mdu,33
2019-11-01,2019,Novembro,Linha 3 - Vermelha,Marechal Deodoro,mdu,37
2019-11-01,2019,Novembro,Linha 3 - Vermelha,Palmeiras-Barra Funda,mdu,214
2019-11-01,2019,Novembro,Linha 15 - Prata,Vila Prudente,mdu,51
2019-11-01,2019,Novembro,Linha 15 - Prata,Oratório,mdu,7
2019-11-01,2019,Novembro,Linha 15 - Prata,São Lucas,mdu,5
2019-11-01,2019,Novembro,Linha 15 - Prata,Camilo Haddad,mdu,4
2019-11-01,2019,Novembro,Linha 15 - Prata,Vila Tolstói,mdu,5
2019-11-01,2019,Novembro,Linha 15 - Prata,Vila União,mdu,7
2019-11-01,2019,Novembro,Linha 15 - Prata,Jardim Planalto,mdu,15
2019-12-01,2019,Dezembro,Linha 1 - Azul,Jabaquara,mdu,87
2019-12-01,2019,Dezembro,Linha 1 - Azul,Conceição,mdu,37
2019-12-01,2019,Dezembro,Linha 1 - Azul,São Judas,mdu,19
2019-12-01,2019,Dezembro,Linha 1 - Azul,Saúde,mdu,34
2019-12-01,2019,Dezembro,Linha 1 - Azul,Praça da Árvore,mdu,21
2019-12-01,2019,Dezembro,Linha 1 - Azul,Santa Cruz,mdu,112
2019-12-01,2019,Dezembro,Linha 1 - Azul,Vila Mariana,mdu,21
2019-12-01,2019,Dezembro,Linha 1 - Azul,Ana Rosa,mdu,85
2019-12-01,2019,Dezembro,Linha 1 - Azul,Paraíso,mdu,106
2019-12-01,2019,Dezembro,Linha 1 - Azul,Vergueiro,mdu,26
2019-12-01,2019,Dezembro,Linha 1 - Azul,São Joaquim,mdu,31
2019-12-01,2019,Dezembro,Linha 1 - Azul,Liberdade,mdu,26
2019-12-01,2019,Dezembro,Linha 1 - Azul,Sé,mdu,222
2019-12-01,2019,Dezembro,Linha 1 - Azul,São Bento,mdu,79
2019-12-01,2019,Dezembro,Linha 1 - Azul,Luz,mdu,146
2019-12-01,2019,Dezembro,Linha 1 - Azul,Tiradentes,mdu,15
2019-12-01,2019,Dezembro,Linha 1 - Azul,Armênia,mdu,26
2019-12-01,2019,Dezembro,Linha 1 - Azul,Portuguesa-Tietê,mdu,62
2019-12-01,2019,Dezembro,Linha 1 - Azul,Carandiru,mdu,14
2019-12-01,2019,Dezembro,Linha 1 - Azul,Santana,mdu,61
2019-12-01,2019,Dezembro,Linha 1 - Azul,Jardim São Paulo-Ayrton Senna,mdu,14
2019-12-01,2019,Dezembro,Linha 1 - Azul,Parada Inglesa,mdu,15
2019-12-01,2019,Dezembro,Linha 1 - Azul,Tucuruvi,mdu,69
2019-12-01,2019,Dezembro,Linha 2 - Verde,Vila Prudente,mdu,66
2019-12-01,2019,Dezembro,Linha 2 - Verde,Tamanduateí,mdu,74
2019-12-01,2019,Dezembro,Linha 2 - Verde,Sacomã,mdu,43
2019-12-01,2019,Dezembro,Linha 2 - Verde,Alto do Ipiranga,mdu,19
2019-12-01,2019,Dezembro,Linha 2 - Verde,Santos-Imigrantes,mdu,15
2019-12-01,2019,Dezembro,Linha 2 - Verde,Chácara Klabin,mdu,75
2019-12-01,2019,Dezembro,Linha 2 - Verde,Ana Rosa,mdu,74
2019-12-01,2019,Dezembro,Linha 2 - Verde,Paraíso,mdu,77
2019-12-01,2019,Dezembro,Linha 2 - Verde,Brigadeiro,mdu,61
2019-12-01,2019,Dezembro,Linha 2 - Verde,Trianon-Masp,mdu,54
2019-12-01,2019,Dezembro,Linha 2 - Verde,Consolação,mdu,124
2019-12-01,2019,Dezembro,Linha 2 - Verde,Clínicas,mdu,24
2019-12-01,2019,Dezembro,Linha 2 - Verde,Santuário N.S. de Fátima-Sumaré,mdu,13
2019-12-01,2019,Dezembro,Linha 2 - Verde,Vila Madalena,mdu,26
2019-12-01,2019,Dezembro,Linha 3 - Vermelha,Corinthians-Itaquera,mdu,89
2019-12-01,2019,Dezembro,Linha 3 - Vermelha,Artur Alvim,mdu,63
2019-12-01,2019,Dezembro,Linha 3 - Vermelha,Patriarca,mdu,24
2019-12-01,2019,Dezembro,Linha 3 - Vermelha,Guilhermina-Esperança,mdu,24
2019-12-01,2019,Dezembro,Linha 3 - Vermelha,Vila Matilde,mdu,28
2019-12-01,2019,Dezembro,Linha 3 - Vermelha,Penha,mdu,33
2019-12-01,2019,Dezembro,Linha 3 - Vermelha,Carrão,mdu,48
2019-12-01,2019,Dezembro,Linha 3 - Vermelha,Tatuapé,mdu,90
2019-12-01,2019,Dezembro,Linha 3 - Vermelha,Belém,mdu,42
2019-12-01,2019,Dezembro,Linha 3 - Vermelha,Bresser-Moóca,mdu,37
2019-12-01,2019,Dezembro,Linha 3 - Vermelha,Brás,mdu,110
2019-12-01,2019,Dezembro,Linha 3 - Vermelha,Pedro II,mdu,22
2019-12-01,2019,Dezembro,Linha 3 - Vermelha,Sé,mdu,253
2019-12-01,2019,Dezembro,Linha 3 - Vermelha,Anhangabaú,mdu,64
2019-12-01,2019,Dezembro,Linha 3 - Vermelha,República,mdu,155
2019-12-01,2019,Dezembro,Linha 3 - Vermelha,Santa Cecília,mdu,25
2019-12-01,2019,Dezembro,Linha 3 - Vermelha,Marechal Deodoro,mdu,33
2019-12-01,2019,Dezembro,Linha 3 - Vermelha,Palmeiras-Barra Funda,mdu,192
2019-12-01,2019,Dezembro,Linha 15 - Prata,Vila Prudente,mdu,47
2019-12-01,2019,Dezembro,Linha 15 - Prata,Oratório,mdu,6
2019-12-01,2019,Dezembro,Linha 15 - Prata,São Lucas,mdu,5
2019-12-01,2019,Dezembro,Linha 15 - Prata,Camilo Haddad,mdu,3
2019-12-01,2019,Dezembro,Linha 15 - Prata,Vila Tolstói,mdu,5
2019-12-01,2019,Dezembro,Linha 15 - Prata,Vila União,mdu,6
2019-12-01,2019,Dezembro,Linha 15 - Prata,Jardim Planalto,mdu,13
2019-12-01,2019,Dezembro,Linha 15 - Prata,Sapopemba,mdu,2
2019-12-01,2019,Dezembro,Linha 15 - Prata,Fazenda da Juta,mdu,1
2019-12-01,2019,Dezembro,Linha 15 - Prata,São Mateus,mdu,3
