year,measure,date,variable,value,line_number,type,line_name_pt,line_name
2019,entrance,2019-12-01,Total,27625,3,metro,Vermelha,Red
2019,entrance,2019-12-01,Total,1087,15,metro,Prata,Silver
2019,entrance,2019-12-01,Total,66541,99,metro,Sistema METRO,METRO System
2019,entrance,2019-12-01,M<c3><a9>dia dos Dias <c3><9a>teis,991,1,metro,Azul,Blue
2019,entrance,2019-12-01,M<c3><a9>dia dos Dias <c3><9a>teis,577,2,metro,Verde,Green
2019,entrance,2019-12-01,M<c3><a9>dia dos Dias <c3><9a>teis,1115,3,metro,Vermelha,Red
2019,entrance,2019-12-01,M<c3><a9>dia dos Dias <c3><9a>teis,50,15,metro,Prata,Silver
2019,entrance,2019-12-01,M<c3><a9>dia dos Dias <c3><9a>teis,2733,99,metro,Sistema METRO,METRO System
2019,entrance,2019-12-01,M<c3><a9>dia dos S<c3><a1>bados,629,1,metro,Azul,Blue
2019,entrance,2019-12-01,M<c3><a9>dia dos S<c3><a1>bados,288,2,metro,Verde,Green
2019,entrance,2019-12-01,M<c3><a9>dia dos S<c3><a1>bados,753,3,metro,Vermelha,Red
2019,entrance,2019-12-01,M<c3><a9>dia dos S<c3><a1>bados,13,15,metro,Prata,Silver
2019,entrance,2019-12-01,M<c3><a9>dia dos S<c3><a1>bados,1683,99,metro,Sistema METRO,METRO System
2019,entrance,2019-12-01,M<c3><a9>dia dos Domingos,373,1,metro,Azul,Blue
2019,entrance,2019-12-01,M<c3><a9>dia dos Domingos,206,2,metro,Verde,Green
2019,entrance,2019-12-01,M<c3><a9>dia dos Domingos,451,3,metro,Vermelha,Red
2019,entrance,2019-12-01,M<c3><a9>dia dos Domingos,7,15,metro,Prata,Silver
2019,entrance,2019-12-01,M<c3><a9>dia dos Domingos,1036,99,metro,Sistema METRO,METRO System
2019,entrance,2019-12-01,M<c3><a1>xima Di<c3><a1>ria,1124,1,metro,Azul,Blue
2019,entrance,2019-12-01,M<c3><a1>xima Di<c3><a1>ria,654,2,metro,Verde,Green
2019,entrance,2019-12-01,M<c3><a1>xima Di<c3><a1>ria,1233,3,metro,Vermelha,Red
2019,entrance,2019-12-01,M<c3><a1>xima Di<c3><a1>ria,55,15,metro,Prata,Silver
2019,entrance,2019-12-01,M<c3><a1>xima Di<c3><a1>ria,3059,99,metro,Sistema METRO,METRO System
2019,transport,2019-01-01,Total,32037,1,metro,Azul,Blue
2019,transport,2019-01-01,Total,15982,2,metro,Verde,Green
2019,transport,2019-01-01,Total,31644,3,metro,Vermelha,Red
2019,transport,2019-01-01,Total,903,15,metro,Prata,Silver
2019,transport,2019-01-01,Total,80567,99,metro,Sistema METRO,METRO System
2019,transport,2019-01-01,M<c3><a9>dia dos Dias <c3><9a>teis,1258,1,metro,Azul,Blue
2019,transport,2019-01-01,M<c3><a9>dia dos Dias <c3><9a>teis,648,2,metro,Verde,Green
2019,transport,2019-01-01,M<c3><a9>dia dos Dias <c3><9a>teis,1230,3,metro,Vermelha,Red
2019,transport,2019-01-01,M<c3><a9>dia dos Dias <c3><9a>teis,37,15,metro,Prata,Silver
2019,transport,2019-01-01,M<c3><a9>dia dos Dias <c3><9a>teis,3171,99,metro,Sistema METRO,METRO System
2019,transport,2019-01-01,M<c3><a9>dia dos S<c3><a1>bados,721,1,metro,Azul,Blue
2019,transport,2019-01-01,M<c3><a9>dia dos S<c3><a1>bados,292,2,metro,Verde,Green
2019,transport,2019-01-01,M<c3><a9>dia dos S<c3><a1>bados,736,3,metro,Vermelha,Red
2019,transport,2019-01-01,M<c3><a9>dia dos S<c3><a1>bados,17,15,metro,Prata,Silver
2019,transport,2019-01-01,M<c3><a9>dia dos S<c3><a1>bados,1767,99,metro,Sistema METRO,METRO System
2019,transport,2019-01-01,M<c3><a9>dia dos Domingos,454,1,metro,Azul,Blue
2019,transport,2019-01-01,M<c3><a9>dia dos Domingos,203,2,metro,Verde,Green
2019,transport,2019-01-01,M<c3><a9>dia dos Domingos,475,3,metro,Vermelha,Red
2019,transport,2019-01-01,M<c3><a9>dia dos Domingos,11,15,metro,Prata,Silver
2019,transport,2019-01-01,M<c3><a9>dia dos Domingos,1143,99,metro,Sistema METRO,METRO System
2019,transport,2019-01-01,M<c3><a1>xima Di<c3><a1>ria,1362,1,metro,Azul,Blue
2019,transport,2019-01-01,M<c3><a1>xima Di<c3><a1>ria,724,2,metro,Verde,Green
2019,transport,2019-01-01,M<c3><a1>xima Di<c3><a1>ria,1332,3,metro,Vermelha,Red
2019,transport,2019-01-01,M<c3><a1>xima Di<c3><a1>ria,46,15,metro,Prata,Silver
2019,transport,2019-01-01,M<c3><a1>xima Di<c3><a1>ria,3452,99,metro,Sistema METRO,METRO System
2019,transport,2019-02-01,Total,34705,1,metro,Azul,Blue
2019,transport,2019-02-01,Total,17728,2,metro,Verde,Green
2019,transport,2019-02-01,Total,33962,3,metro,Vermelha,Red
2019,transport,2019-02-01,Total,1086,15,metro,Prata,Silver
2019,transport,2019-02-01,Total,87481,99,metro,Sistema METRO,METRO System
2019,transport,2019-02-01,M<c3><a9>dia dos Dias <c3><9a>teis,1466,1,metro,Azul,Blue
2019,transport,2019-02-01,M<c3><a9>dia dos Dias <c3><9a>teis,768,2,metro,Verde,Green
2019,transport,2019-02-01,M<c3><a9>dia dos Dias <c3><9a>teis,1420,3,metro,Vermelha,Red
2019,transport,2019-02-01,M<c3><a9>dia dos Dias <c3><9a>teis,48,15,metro,Prata,Silver
2019,transport,2019-02-01,M<c3><a9>dia dos Dias <c3><9a>teis,3703,99,metro,Sistema METRO,METRO System
2019,transport,2019-02-01,M<c3><a9>dia dos S<c3><a1>bados,851,1,metro,Azul,Blue
2019,transport,2019-02-01,M<c3><a9>dia dos S<c3><a1>bados,360,2,metro,Verde,Green
2019,transport,2019-02-01,M<c3><a9>dia dos S<c3><a1>bados,864,3,metro,Vermelha,Red
2019,transport,2019-02-01,M<c3><a9>dia dos S<c3><a1>bados,21,15,metro,Prata,Silver
2019,transport,2019-02-01,M<c3><a9>dia dos S<c3><a1>bados,2096,99,metro,Sistema METRO,METRO System
2019,transport,2019-02-01,M<c3><a9>dia dos Domingos,495,1,metro,Azul,Blue
2019,transport,2019-02-01,M<c3><a9>dia dos Domingos,230,2,metro,Verde,Green
2019,transport,2019-02-01,M<c3><a9>dia dos Domingos,526,3,metro,Vermelha,Red
2019,transport,2019-02-01,M<c3><a9>dia dos Domingos,9,15,metro,Prata,Silver
2019,transport,2019-02-01,M<c3><a9>dia dos Domingos,1260,99,metro,Sistema METRO,METRO System
2019,transport,2019-02-01,M<c3><a1>xima Di<c3><a1>ria,1544,1,metro,Azul,Blue
2019,transport,2019-02-01,M<c3><a1>xima Di<c3><a1>ria,808,2,metro,Verde,Green
2019,transport,2019-02-01,M<c3><a1>xima Di<c3><a1>ria,1492,3,metro,Vermelha,Red
2019,transport,2019-02-01,M<c3><a1>xima Di<c3><a1>ria,54,15,metro,Prata,Silver
2019,transport,2019-02-01,M<c3><a1>xima Di<c3><a1>ria,3894,99,metro,Sistema METRO,METRO System
2019,transport,NA,Total,36580,1,metro,Azul,Blue
2019,transport,NA,Total,18610,2,metro,Verde,Green
2019,transport,NA,Total,36165,3,metro,Vermelha,Red
2019,transport,NA,Total,1374,15,metro,Prata,Silver
2019,transport,NA,Total,92728,99,metro,Sistema METRO,METRO System
2019,transport,NA,M<c3><a9>dia dos Dias <c3><9a>teis,1519,1,metro,Azul,Blue
2019,transport,NA,M<c3><a9>dia dos Dias <c3><9a>teis,807,2,metro,Verde,Green
2019,transport,NA,M<c3><a9>dia dos Dias <c3><9a>teis,1470,3,metro,Vermelha,Red
2019,transport,NA,M<c3><a9>dia dos Dias <c3><9a>teis,61,15,metro,Prata,Silver
2019,transport,NA,M<c3><a9>dia dos Dias <c3><9a>teis,3856,99,metro,Sistema METRO,METRO System
2019,transport,NA,M<c3><a9>dia dos S<c3><a1>bados,855,1,metro,Azul,Blue
2019,transport,NA,M<c3><a9>dia dos S<c3><a1>bados,363,2,metro,Verde,Green
2019,transport,NA,M<c3><a9>dia dos S<c3><a1>bados,890,3,metro,Vermelha,Red
2019,transport,NA,M<c3><a9>dia dos S<c3><a1>bados,25,15,metro,Prata,Silver
2019,transport,NA,M<c3><a9>dia dos S<c3><a1>bados,2133,99,metro,Sistema METRO,METRO System
2019,transport,NA,M<c3><a9>dia dos Domingos,493,1,metro,Azul,Blue
2019,transport,NA,M<c3><a9>dia dos Domingos,230,2,metro,Verde,Green
2019,transport,NA,M<c3><a9>dia dos Domingos,556,3,metro,Vermelha,Red
2019,transport,NA,M<c3><a9>dia dos Domingos,14,15,metro,Prata,Silver
2019,transport,NA,M<c3><a9>dia dos Domingos,1293,99,metro,Sistema METRO,METRO System
2019,transport,NA,M<c3><a1>xima Di<c3><a1>ria,1550,1,metro,Azul,Blue
2019,transport,NA,M<c3><a1>xima Di<c3><a1>ria,838,2,metro,Verde,Green
2019,transport,NA,M<c3><a1>xima Di<c3><a1>ria,1507,3,metro,Vermelha,Red
2019,transport,NA,M<c3><a1>xima Di<c3><a1>ria,72,15,metro,Prata,Silver
2019,transport,NA,M<c3><a1>xima Di<c3><a1>ria,3959,99,metro,Sistema METRO,METRO System
2019,transport,2019-04-01,Total,37571,1,metro,Azul,Blue
2019,transport,2019-04-01,Total,19637,2,metro,Verde,Green
2019,transport,2019-04-01,Total,36898,3,metro,Vermelha,Red
2019,transport,2019-04-01,Total,1532,15,metro,Prata,Silver
2019,transport,2019-04-01,Total,95638,99,metro,Sistema METRO,METRO System
2019,transport,2019-04-01,M<c3><a9>dia dos Dias <c3><9a>teis,1525,1,metro,Azul,Blue
2019,transport,2019-04-01,M<c3><a9>dia dos Dias <c3><9a>teis,818,2,metro,Verde,Green
2019,transport,2019-04-01,M<c3><a9>dia dos Dias <c3><9a>teis,1477,3,metro,Vermelha,Red
2019,transport,2019-04-01,M<c3><a9>dia dos Dias <c3><9a>teis,64,15,metro,Prata,Silver
2019,transport,2019-04-01,M<c3><a9>dia dos Dias <c3><9a>teis,3884,99,metro,Sistema METRO,METRO System
2019,transport,2019-04-01,M<c3><a9>dia dos S<c3><a1>bados,816,1,metro,Azul,Blue
2019,transport,2019-04-01,M<c3><a9>dia dos S<c3><a1>bados,347,2,metro,Verde,Green
2019,transport,2019-04-01,M<c3><a9>dia dos S<c3><a1>bados,861,3,metro,Vermelha,Red
2019,transport,2019-04-01,M<c3><a9>dia dos S<c3><a1>bados,27,15,metro,Prata,Silver
2019,transport,2019-04-01,M<c3><a9>dia dos S<c3><a1>bados,2051,99,metro,Sistema METRO,METRO System
2019,transport,2019-04-01,M<c3><a9>dia dos Domingos,459,1,metro,Azul,Blue
2019,transport,2019-04-01,M<c3><a9>dia dos Domingos,216,2,metro,Verde,Green
2019,transport,2019-04-01,M<c3><a9>dia dos Domingos,492,3,metro,Vermelha,Red
2019,transport,2019-04-01,M<c3><a9>dia dos Domingos,14,15,metro,Prata,Silver
2019,transport,2019-04-01,M<c3><a9>dia dos Domingos,1180,99,metro,Sistema METRO,METRO System
2019,transport,2019-04-01,M<c3><a1>xima Di<c3><a1>ria,1558,1,metro,Azul,Blue
2019,transport,2019-04-01,M<c3><a1>xima Di<c3><a1>ria,832,2,metro,Verde,Green
2019,transport,2019-04-01,M<c3><a1>xima Di<c3><a1>ria,1511,3,metro,Vermelha,Red
2019,transport,2019-04-01,M<c3><a1>xima Di<c3><a1>ria,66,15,metro,Prata,Silver
2019,transport,2019-04-01,M<c3><a1>xima Di<c3><a1>ria,3950,99,metro,Sistema METRO,METRO System
2019,transport,2019-05-01,Total,38705,1,metro,Azul,Blue
2019,transport,2019-05-01,Total,20076,2,metro,Verde,Green
2019,transport,2019-05-01,Total,38229,3,metro,Vermelha,Red
2019,transport,2019-05-01,Total,1808,15,metro,Prata,Silver
2019,transport,2019-05-01,Total,98818,99,metro,Sistema METRO,METRO System
2019,transport,2019-05-01,M<c3><a9>dia dos Dias <c3><9a>teis,1497,1,metro,Azul,Blue
2019,transport,2019-05-01,M<c3><a9>dia dos Dias <c3><9a>teis,797,2,metro,Verde,Green
2019,transport,2019-05-01,M<c3><a9>dia dos Dias <c3><9a>teis,1461,3,metro,Vermelha,Red
2019,transport,2019-05-01,M<c3><a9>dia dos Dias <c3><9a>teis,73,15,metro,Prata,Silver
2019,transport,2019-05-01,M<c3><a9>dia dos Dias <c3><9a>teis,3827,99,metro,Sistema METRO,METRO System
2019,transport,2019-05-01,M<c3><a9>dia dos S<c3><a1>bados,848,1,metro,Azul,Blue
2019,transport,2019-05-01,M<c3><a9>dia dos S<c3><a1>bados,358,2,metro,Verde,Green
2019,transport,2019-05-01,M<c3><a9>dia dos S<c3><a1>bados,893,3,metro,Vermelha,Red
2019,transport,2019-05-01,M<c3><a9>dia dos S<c3><a1>bados,31,15,metro,Prata,Silver
2019,transport,2019-05-01,M<c3><a9>dia dos S<c3><a1>bados,2129,99,metro,Sistema METRO,METRO System
2019,transport,2019-05-01,M<c3><a9>dia dos Domingos,471,1,metro,Azul,Blue
2019,transport,2019-05-01,M<c3><a9>dia dos Domingos,219,2,metro,Verde,Green
2019,transport,2019-05-01,M<c3><a9>dia dos Domingos,495,3,metro,Vermelha,Red
2019,transport,2019-05-01,M<c3><a9>dia dos Domingos,18,15,metro,Prata,Silver
2019,transport,2019-05-01,M<c3><a9>dia dos Domingos,1202,99,metro,Sistema METRO,METRO System
2019,transport,2019-05-01,M<c3><a1>xima Di<c3><a1>ria,1548,1,metro,Azul,Blue
2019,transport,2019-05-01,M<c3><a1>xima Di<c3><a1>ria,849,2,metro,Verde,Green
2019,transport,2019-05-01,M<c3><a1>xima Di<c3><a1>ria,1507,3,metro,Vermelha,Red
2019,transport,2019-05-01,M<c3><a1>xima Di<c3><a1>ria,77,15,metro,Prata,Silver
2019,transport,2019-05-01,M<c3><a1>xima Di<c3><a1>ria,3937,99,metro,Sistema METRO,METRO System
2019,transport,2019-06-01,Total,32903,1,metro,Azul,Blue
2019,transport,2019-06-01,Total,17003,2,metro,Verde,Green
2019,transport,2019-06-01,Total,32737,3,metro,Vermelha,Red
2019,transport,2019-06-01,Total,1644,15,metro,Prata,Silver
2019,transport,2019-06-01,Total,84286,99,metro,Sistema METRO,METRO System
2019,transport,2019-06-01,M<c3><a9>dia dos Dias <c3><9a>teis,1435,1,metro,Azul,Blue
2019,transport,2019-06-01,M<c3><a9>dia dos Dias <c3><9a>teis,771,2,metro,Verde,Green
2019,transport,2019-06-01,M<c3><a9>dia dos Dias <c3><9a>teis,1411,3,metro,Vermelha,Red
2019,transport,2019-06-01,M<c3><a9>dia dos Dias <c3><9a>teis,77,15,metro,Prata,Silver
2019,transport,2019-06-01,M<c3><a9>dia dos Dias <c3><9a>teis,3694,99,metro,Sistema METRO,METRO System
2019,transport,2019-06-01,M<c3><a9>dia dos S<c3><a1>bados,813,1,metro,Azul,Blue
2019,transport,2019-06-01,M<c3><a9>dia dos S<c3><a1>bados,343,2,metro,Verde,Green
2019,transport,2019-06-01,M<c3><a9>dia dos S<c3><a1>bados,856,3,metro,Vermelha,Red
2019,transport,2019-06-01,M<c3><a9>dia dos S<c3><a1>bados,33,15,metro,Prata,Silver
2019,transport,2019-06-01,M<c3><a9>dia dos S<c3><a1>bados,2045,99,metro,Sistema METRO,METRO System
2019,transport,2019-06-01,M<c3><a9>dia dos Domingos,458,1,metro,Azul,Blue
2019,transport,2019-06-01,M<c3><a9>dia dos Domingos,229,2,metro,Verde,Green
2019,transport,2019-06-01,M<c3><a9>dia dos Domingos,458,3,metro,Vermelha,Red
2019,transport,2019-06-01,M<c3><a9>dia dos Domingos,20,15,metro,Prata,Silver
2019,transport,2019-06-01,M<c3><a9>dia dos Domingos,1165,99,metro,Sistema METRO,METRO System
2019,transport,2019-06-01,M<c3><a1>xima Di<c3><a1>ria,1508,1,metro,Azul,Blue
2019,transport,2019-06-01,M<c3><a1>xima Di<c3><a1>ria,801,2,metro,Verde,Green
2019,transport,2019-06-01,M<c3><a1>xima Di<c3><a1>ria,1477,3,metro,Vermelha,Red
2019,transport,2019-06-01,M<c3><a1>xima Di<c3><a1>ria,79,15,metro,Prata,Silver
2019,transport,2019-06-01,M<c3><a1>xima Di<c3><a1>ria,3861,99,metro,Sistema METRO,METRO System
2019,transport,2019-07-01,Total,33892,1,metro,Azul,Blue
2019,transport,2019-07-01,Total,17670,2,metro,Verde,Green
2019,transport,2019-07-01,Total,34013,3,metro,Vermelha,Red
2019,transport,2019-07-01,Total,1778,15,metro,Prata,Silver
2019,transport,2019-07-01,Total,87353,99,metro,Sistema METRO,METRO System
2019,transport,2019-07-01,M<c3><a9>dia dos Dias <c3><9a>teis,1299,1,metro,Azul,Blue
2019,transport,2019-07-01,M<c3><a9>dia dos Dias <c3><9a>teis,701,2,metro,Verde,Green
2019,transport,2019-07-01,M<c3><a9>dia dos Dias <c3><9a>teis,1294,3,metro,Vermelha,Red
2019,transport,2019-07-01,M<c3><a9>dia dos Dias <c3><9a>teis,72,15,metro,Prata,Silver
2019,transport,2019-07-01,M<c3><a9>dia dos Dias <c3><9a>teis,3366,99,metro,Sistema METRO,METRO System
2019,transport,2019-07-01,M<c3><a9>dia dos S<c3><a1>bados,799,1,metro,Azul,Blue
2019,transport,2019-07-01,M<c3><a9>dia dos S<c3><a1>bados,337,2,metro,Verde,Green
2019,transport,2019-07-01,M<c3><a9>dia dos S<c3><a1>bados,830,3,metro,Vermelha,Red
2019,transport,2019-07-01,M<c3><a9>dia dos S<c3><a1>bados,25,15,metro,Prata,Silver
2019,transport,2019-07-01,M<c3><a9>dia dos S<c3><a1>bados,1991,99,metro,Sistema METRO,METRO System
2019,transport,2019-07-01,M<c3><a9>dia dos Domingos,462,1,metro,Azul,Blue
2019,transport,2019-07-01,M<c3><a9>dia dos Domingos,218,2,metro,Verde,Green
2019,transport,2019-07-01,M<c3><a9>dia dos Domingos,481,3,metro,Vermelha,Red
2019,transport,2019-07-01,M<c3><a9>dia dos Domingos,20,15,metro,Prata,Silver
2019,transport,2019-07-01,M<c3><a9>dia dos Domingos,1182,99,metro,Sistema METRO,METRO System
2019,transport,2019-07-01,M<c3><a1>xima Di<c3><a1>ria,1331,1,metro,Azul,Blue
2019,transport,2019-07-01,M<c3><a1>xima Di<c3><a1>ria,729,2,metro,Verde,Green
2019,transport,2019-07-01,M<c3><a1>xima Di<c3><a1>ria,1329,3,metro,Vermelha,Red
2019,transport,2019-07-01,M<c3><a1>xima Di<c3><a1>ria,76,15,metro,Prata,Silver
2019,transport,2019-07-01,M<c3><a1>xima Di<c3><a1>ria,3465,99,metro,Sistema METRO,METRO System
2019,transport,2019-08-01,Total,37779,1,metro,Azul,Blue
2019,transport,2019-08-01,Total,19825,2,metro,Verde,Green
2019,transport,2019-08-01,Total,37379,3,metro,Vermelha,Red
2019,transport,2019-08-01,Total,2029,15,metro,Prata,Silver
2019,transport,2019-08-01,Total,97011,99,metro,Sistema METRO,METRO System
2019,transport,2019-08-01,M<c3><a9>dia dos Dias <c3><9a>teis,1454,1,metro,Azul,Blue
2019,transport,2019-08-01,M<c3><a9>dia dos Dias <c3><9a>teis,785,2,metro,Verde,Green
2019,transport,2019-08-01,M<c3><a9>dia dos Dias <c3><9a>teis,1424,3,metro,Vermelha,Red
2019,transport,2019-08-01,M<c3><a9>dia dos Dias <c3><9a>teis,82,15,metro,Prata,Silver
2019,transport,2019-08-01,M<c3><a9>dia dos Dias <c3><9a>teis,3744,99,metro,Sistema METRO,METRO System
2019,transport,2019-08-01,M<c3><a9>dia dos S<c3><a1>bados,808,1,metro,Azul,Blue
2019,transport,2019-08-01,M<c3><a9>dia dos S<c3><a1>bados,345,2,metro,Verde,Green
2019,transport,2019-08-01,M<c3><a9>dia dos S<c3><a1>bados,837,3,metro,Vermelha,Red
2019,transport,2019-08-01,M<c3><a9>dia dos S<c3><a1>bados,30,15,metro,Prata,Silver
2019,transport,2019-08-01,M<c3><a9>dia dos S<c3><a1>bados,2019,99,metro,Sistema METRO,METRO System
2019,transport,2019-08-01,M<c3><a9>dia dos Domingos,439,1,metro,Azul,Blue
2019,transport,2019-08-01,M<c3><a9>dia dos Domingos,209,2,metro,Verde,Green
2019,transport,2019-08-01,M<c3><a9>dia dos Domingos,468,3,metro,Vermelha,Red
2019,transport,2019-08-01,M<c3><a9>dia dos Domingos,20,15,metro,Prata,Silver
2019,transport,2019-08-01,M<c3><a9>dia dos Domingos,1136,99,metro,Sistema METRO,METRO System
2019,transport,2019-08-01,M<c3><a1>xima Di<c3><a1>ria,1497,1,metro,Azul,Blue
2019,transport,2019-08-01,M<c3><a1>xima Di<c3><a1>ria,809,2,metro,Verde,Green
2019,transport,2019-08-01,M<c3><a1>xima Di<c3><a1>ria,1458,3,metro,Vermelha,Red
2019,transport,2019-08-01,M<c3><a1>xima Di<c3><a1>ria,88,15,metro,Prata,Silver
2019,transport,2019-08-01,M<c3><a1>xima Di<c3><a1>ria,3840,99,metro,Sistema METRO,METRO System
2019,transport,2019-09-01,Total,35968,1,metro,Azul,Blue
2019,transport,2019-09-01,Total,19555,2,metro,Verde,Green
2019,transport,2019-09-01,Total,36261,3,metro,Vermelha,Red
2019,transport,2019-09-01,Total,2171,15,metro,Prata,Silver
2019,transport,2019-09-01,Total,93956,99,metro,Sistema METRO,METRO System
2019,transport,2019-09-01,M<c3><a9>dia dos Dias <c3><9a>teis,1443,1,metro,Azul,Blue
2019,transport,2019-09-01,M<c3><a9>dia dos Dias <c3><9a>teis,808,2,metro,Verde,Green
2019,transport,2019-09-01,M<c3><a9>dia dos Dias <c3><9a>teis,1447,3,metro,Vermelha,Red
2019,transport,2019-09-01,M<c3><a9>dia dos Dias <c3><9a>teis,90,15,metro,Prata,Silver
2019,transport,2019-09-01,M<c3><a9>dia dos Dias <c3><9a>teis,3787,99,metro,Sistema METRO,METRO System
2019,transport,2019-09-01,M<c3><a9>dia dos S<c3><a1>bados,817,1,metro,Azul,Blue
2019,transport,2019-09-01,M<c3><a9>dia dos S<c3><a1>bados,357,2,metro,Verde,Green
2019,transport,2019-09-01,M<c3><a9>dia dos S<c3><a1>bados,850,3,metro,Vermelha,Red
2019,transport,2019-09-01,M<c3><a9>dia dos S<c3><a1>bados,38,15,metro,Prata,Silver
2019,transport,2019-09-01,M<c3><a9>dia dos S<c3><a1>bados,2063,99,metro,Sistema METRO,METRO System
2019,transport,2019-09-01,M<c3><a9>dia dos Domingos,481,1,metro,Azul,Blue
2019,transport,2019-09-01,M<c3><a9>dia dos Domingos,234,2,metro,Verde,Green
2019,transport,2019-09-01,M<c3><a9>dia dos Domingos,495,3,metro,Vermelha,Red
2019,transport,2019-09-01,M<c3><a9>dia dos Domingos,25,15,metro,Prata,Silver
2019,transport,2019-09-01,M<c3><a9>dia dos Domingos,1236,99,metro,Sistema METRO,METRO System
2019,transport,2019-09-01,M<c3><a1>xima Di<c3><a1>ria,1491,1,metro,Azul,Blue
2019,transport,2019-09-01,M<c3><a1>xima Di<c3><a1>ria,829,2,metro,Verde,Green
2019,transport,2019-09-01,M<c3><a1>xima Di<c3><a1>ria,1504,3,metro,Vermelha,Red
2019,transport,2019-09-01,M<c3><a1>xima Di<c3><a1>ria,93,15,metro,Prata,Silver
2019,transport,2019-09-01,M<c3><a1>xima Di<c3><a1>ria,3905,99,metro,Sistema METRO,METRO System
2019,transport,2019-10-01,Total,39719,1,metro,Azul,Blue
2019,transport,2019-10-01,Total,21563,2,metro,Verde,Green
2019,transport,2019-10-01,Total,38994,3,metro,Vermelha,Red
2019,transport,2019-10-01,Total,2420,15,metro,Prata,Silver
2019,transport,2019-10-01,Total,102696,99,metro,Sistema METRO,METRO System
2019,transport,2019-10-01,M<c3><a9>dia dos Dias <c3><9a>teis,1481,1,metro,Azul,Blue
2019,transport,2019-10-01,M<c3><a9>dia dos Dias <c3><9a>teis,827,2,metro,Verde,Green
2019,transport,2019-10-01,M<c3><a9>dia dos Dias <c3><9a>teis,1454,3,metro,Vermelha,Red
2019,transport,2019-10-01,M<c3><a9>dia dos Dias <c3><9a>teis,93,15,metro,Prata,Silver
2019,transport,2019-10-01,M<c3><a9>dia dos Dias <c3><9a>teis,3856,99,metro,Sistema METRO,METRO System
2019,transport,2019-10-01,M<c3><a9>dia dos S<c3><a1>bados,914,1,metro,Azul,Blue
2019,transport,2019-10-01,M<c3><a9>dia dos S<c3><a1>bados,394,2,metro,Verde,Green
2019,transport,2019-10-01,M<c3><a9>dia dos S<c3><a1>bados,909,3,metro,Vermelha,Red
2019,transport,2019-10-01,M<c3><a9>dia dos S<c3><a1>bados,47,15,metro,Prata,Silver
2019,transport,2019-10-01,M<c3><a9>dia dos S<c3><a1>bados,2264,99,metro,Sistema METRO,METRO System
2019,transport,2019-10-01,M<c3><a9>dia dos Domingos,538,1,metro,Azul,Blue
2019,transport,2019-10-01,M<c3><a9>dia dos Domingos,256,2,metro,Verde,Green
2019,transport,2019-10-01,M<c3><a9>dia dos Domingos,520,3,metro,Vermelha,Red
2019,transport,2019-10-01,M<c3><a9>dia dos Domingos,24,15,metro,Prata,Silver
2019,transport,2019-10-01,M<c3><a9>dia dos Domingos,1339,99,metro,Sistema METRO,METRO System
2019,transport,2019-10-01,M<c3><a1>xima Di<c3><a1>ria,1539,1,metro,Azul,Blue
2019,transport,2019-10-01,M<c3><a1>xima Di<c3><a1>ria,847,2,metro,Verde,Green
2019,transport,2019-10-01,M<c3><a1>xima Di<c3><a1>ria,1513,3,metro,Vermelha,Red
2019,transport,2019-10-01,M<c3><a1>xima Di<c3><a1>ria,95,15,metro,Prata,Silver
2019,transport,2019-10-01,M<c3><a1>xima Di<c3><a1>ria,3986,99,metro,Sistema METRO,METRO System
2019,transport,2019-11-01,Total,35360,1,metro,Azul,Blue
2019,transport,2019-11-01,Total,19075,2,metro,Verde,Green
2019,transport,2019-11-01,Total,35360,3,metro,Vermelha,Red
2019,transport,2019-11-01,Total,2030,15,metro,Prata,Silver
2019,transport,2019-11-01,Total,91824,99,metro,Sistema METRO,METRO System
2019,transport,2019-11-01,M<c3><a9>dia dos Dias <c3><9a>teis,1477,1,metro,Azul,Blue
2019,transport,2019-11-01,M<c3><a9>dia dos Dias <c3><9a>teis,830,2,metro,Verde,Green
2019,transport,2019-11-01,M<c3><a9>dia dos Dias <c3><9a>teis,1463,3,metro,Vermelha,Red
2019,transport,2019-11-01,M<c3><a9>dia dos Dias <c3><9a>teis,94,15,metro,Prata,Silver
2019,transport,2019-11-01,M<c3><a9>dia dos Dias <c3><9a>teis,3864,99,metro,Sistema METRO,METRO System
2019,transport,2019-11-01,M<c3><a9>dia dos S<c3><a1>bados,873,1,metro,Azul,Blue
2019,transport,2019-11-01,M<c3><a9>dia dos S<c3><a1>bados,379,2,metro,Verde,Green
2019,transport,2019-11-01,M<c3><a9>dia dos S<c3><a1>bados,892,3,metro,Vermelha,Red
2019,transport,2019-11-01,M<c3><a9>dia dos S<c3><a1>bados,23,15,metro,Prata,Silver
2019,transport,2019-11-01,M<c3><a9>dia dos S<c3><a1>bados,2167,99,metro,Sistema METRO,METRO System
2019,transport,2019-11-01,M<c3><a9>dia dos Domingos,491,1,metro,Azul,Blue
2019,transport,2019-11-01,M<c3><a9>dia dos Domingos,240,2,metro,Verde,Green
2019,transport,2019-11-01,M<c3><a9>dia dos Domingos,506,3,metro,Vermelha,Red
2019,transport,2019-11-01,M<c3><a9>dia dos Domingos,24,15,metro,Prata,Silver
2019,transport,2019-11-01,M<c3><a9>dia dos Domingos,1262,99,metro,Sistema METRO,METRO System
2019,transport,2019-11-01,M<c3><a1>xima Di<c3><a1>ria,1532,1,metro,Azul,Blue
2019,transport,2019-11-01,M<c3><a1>xima Di<c3><a1>ria,853,2,metro,Verde,Green
